Unnamed: 0,Price_x,INDPRO,CPI,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,GDP,Rate,BBK_Index,Housing_Index,Recession,year_month
223,0.2588806337504149,0.8499105251625156,0.6076043693483235,0.0112079701120797,0.0,0.0134228187919463,0.0156438026474127,0.0198830409356725,0.023391812865497,0.0510688836104512,0.0818291215403128,0.135593220338983,0.3053527980535279,0.2126288659793815,0.5184050283765,0.0133495145631068,0.6004924393351303,0.2951836937736665,0,2008-11
224,0.2489645461518207,0.8588465963041414,0.6053037785282132,0.0112079701120797,0.0,0.0134228187919463,0.0156438026474127,0.0187134502923976,0.0228070175438596,0.0457244655581947,0.0722021660649819,0.1228813559322033,0.2889294403892943,0.1978092783505155,0.5184050283765,0.0133495145631068,0.5931449337784488,0.2951493865438468,0,2008-12
225,0.2553249459091272,0.864881582791615,0.605138183302087,0.0068493150684931,0.0,0.0097620500305064,0.01323706377858,0.0163742690058479,0.0222222222222222,0.0522565320665082,0.0830324909747292,0.1349878934624697,0.3017031630170316,0.2106958762886598,0.5184050283765,0.0133495145631068,0.5915194116354324,0.294750564997191,0,2009-1
226,0.2686295834144219,0.864984296253013,0.607846848072294,0.0074719800747198,0.0,0.0085417937766931,0.0120336943441636,0.0175438596491228,0.0257309941520467,0.0617577197149643,0.098676293622142,0.1537530266343825,0.3236009732360097,0.2319587628865979,0.5287462104699958,0.0109223300970873,0.5830411950738507,0.2966546162521925,0,2009-2
227,0.2759355717605577,0.8757212767511504,0.6152868050175353,0.0112079701120797,0.0,0.0109823062843197,0.01323706377858,0.0187134502923976,0.0280701754385964,0.0688836104513063,0.1083032490974729,0.1670702179176755,0.3394160583941605,0.2461340206185567,0.5287462104699958,0.012135922330097,0.5998860890230961,0.3002954710168233,0,2009-3
228,0.2847549597609697,0.8849769008837924,0.611413059549226,0.0099626400996264,0.0,0.0085417937766931,0.0120336943441636,0.0163742690058479,0.0257309941520467,0.0641330166270783,0.1016847172081829,0.1610169491525423,0.3369829683698296,0.2435567010309278,0.5287462104699958,0.0109223300970873,0.6116567092645766,0.3122987130500413,0,2009-4
229,0.2893043169667898,0.8823976517420205,0.6085447136681115,0.0062266500622665,0.0,0.0061012812690665,0.0084235860409145,0.015204678362573,0.0210526315789473,0.0522565320665082,0.0818291215403128,0.135593220338983,0.3065693430656934,0.2119845360824742,0.5322401705147257,0.012135922330097,0.623903124372602,0.3251982314623027,0,2009-5
230,0.3051343399768753,0.8844724636622598,0.6091124687291156,0.0037359900373599,0.0,0.0048810250152532,0.0084235860409145,0.0175438596491228,0.0280701754385964,0.0676959619952494,0.1028880866425992,0.1598062953995157,0.3351581508515814,0.2435567010309279,0.5322401705147257,0.0072815533980582,0.629821506017215,0.3375960066384489,0,2009-6
231,0.3003102354813228,0.8887111058359505,0.6123770603298893,0.0049813200498132,0.0,0.0048810250152532,0.0108303249097472,0.0245614035087719,0.0467836257309941,0.101543942992874,0.1389891696750902,0.1924939467312348,0.3673965936739659,0.2699742268041237,0.5322401705147257,0.0048543689320388,0.6296637499532034,0.3486129158143464,0,2009-7
232,0.3117374331734456,0.8814846431962602,0.6150679827544399,0.0037359900373599,0.0,0.0036607687614399,0.0084235860409145,0.0269005847953216,0.0561403508771929,0.1324228028503562,0.1835138387484958,0.2384987893462468,0.4045012165450121,0.3054123711340206,0.5427227444751115,0.0048543689320388,0.615364509929294,0.3565936351511876,0,2009-8
